word	count	suggestion	sugg_count	first_letter	sugg_letter
lamkim	2	namkim	25	l	n
denga	2	penga	25	d	p
gaiya	2	paiya	25	g	p
bouvun	2	touvun	25	b	t
zela	2	vela	25	z	v
cu	2	bu	25	c	b
eisumang	2	kisumang	25	e	k
douvun	2	touvun	25	d	t
ahaisah	2	lhaisah	25	a	l
ahemin	2	themin	25	a	t
laha	2	maha	25	l	m
nengin	2	lengin	25	n	l
taiya	2	paiya	25	t	p
baiya	2	paiya	25	b	p
ihepouve	2	ahepouve	25	i	a
kaha	2	maha	25	k	m
tongin	2	jongin	25	t	j
nah-uvin	2	sah-uvin	24	n	s
gabolu	2	nabolu	24	g	n
valdoh	2	kaldoh	24	v	k
namna	2	damna	24	n	d
phunsah	2	lhunsah	24	p	l
jamna	2	damna	24	j	d
shal	2	ahal	24	s	a
damin	2	gamin	24	d	g
khe	2	the	24	k	t
janan	2	sanan	24	j	s
khal	2	ahal	24	k	a
doa	2	goa	24	d	g
hakam	2	kakam	24	h	k
joa	2	goa	24	j	g
aimut	2	kimut	23	a	k
lat	2	tat	23	l	t
thop	2	lhop	23	t	l
gaiya	2	kaiya	23	g	k
agap	2	ngap	23	a	n
gahuhdoh	2	kahuhdoh	23	g	k
aon	2	lon	23	a	l
ichuh	2	achuh	23	i	a
kaiyu	2	laiyu	23	k	l
lhou	2	thou	23	l	t
lua	2	mua	23	l	m
igalteu	2	agalteu	23	i	a
veiho	2	seiho	23	v	s
tut	2	put	23	t	p
uphoh	2	aphoh	23	u	a
naneiyin	2	kaneiyin	23	n	k
taiya	2	kaiya	23	t	k
baiya	2	kaiya	23	b	k
sonin	2	donin	23	s	d
hut	2	put	23	h	p
iheng	2	kheng	23	i	k
kapi	2	japi	22	k	j
letdoh	2	hetdoh	22	l	h
ahisa	2	thisa	22	a	t
tim	2	rim	22	t	r
lhingpa	2	chingpa	22	l	c
ls	2	as	22	l	a
ls	2	is	22	l	i
nepa	2	hepa	22	n	h
hasat	2	kasat	22	h	k
mot	2	tot	22	m	t
konte	2	honte	22	k	h
bangleh	2	vangleh	22	b	v
vol	2	pol	22	v	p
eijumso	2	kijumso	22	e	k
aheile	2	theile	22	a	t
tihen	2	kihen	22	t	k
ineipouve	2	aneipouve	22	i	a
nain	2	cain	22	n	c
titah	2	hitah	22	t	h
eimat	2	kimat	22	e	k
tongin	2	songin	22	t	s
gudoh	2	mudoh	21	g	m
dopna	2	nopna	21	d	n
honna	2	konna	21	h	k
machon	2	kachon	21	m	k
jah-uva	2	tah-uva	21	j	t
bouvun	2	jouvun	21	b	j
hasat	2	nasat	21	h	n
aon	2	ton	21	a	t
ikon	2	akon	21	i	a
douvun	2	jouvun	21	d	j
sonna	2	konna	21	s	k
eipoh	2	kipoh	21	e	k
-ah	2	eah	21	-	e
ahatpen	2	khatpen	21	a	k
kilham	2	milham	21	k	m
koupa	2	loupa	21	k	l
galhah	2	kalhah	21	g	k
gachon	2	kachon	21	g	k
sahgam	2	bahgam	21	s	b
lhema	2	thema	21	l	t
lem	2	jem	21	l	j
nomle	2	somle	20	n	s
pangtan	2	mangtan	20	p	m
thop	2	ahop	20	t	a
vuiyin	2	puiyin	20	v	p
vuiyin	2	huiyin	20	v	h
demsa	2	semsa	20	d	s
jatah-in	2	hatah-in	20	j	h
ahengin	2	chengin	20	a	c
gap	2	sap	20	g	s
gi	2	zi	20	g	z
pite	2	kite	20	p	k
nakoipeh	2	kakoipeh	20	n	k
tousoh	2	lousoh	20	t	l
phangin	2	khangin	20	p	k
iz	2	uz	20	i	u
tangna	2	mangna	20	t	m
ikilhon	2	akilhon	20	i	a
jite	2	kite	20	j	k
zor	2	hor	20	z	h
mouva	2	houva	20	m	h
boi	2	joi	20	b	j
lhengin	2	chengin	20	l	c
sangna	2	mangna	20	s	m
tiget	2	niget	20	t	n
bi	2	zi	20	b	z
kachih	2	nachih	20	k	n
maovun	2	taovun	20	m	t
eikhop	2	kikhop	20	e	k
mikhel	2	kikhel	20	m	k
bungin	2	jungin	20	b	j
mupa	2	aupa	20	m	a
lem	2	dem	20	l	d
tunung	2	nunung	19	t	n
khot	2	ahot	19	k	a
mum	2	ium	19	m	i
hum	2	ium	19	h	i
pah-in	2	vah-in	19	p	v
jasoh	2	kasoh	19	j	k
mimo	2	himo	19	m	h
souvin	2	kouvin	19	s	k
tolpa	2	bolpa	19	t	b
lle	2	ale	19	l	a
vale	2	nale	19	v	n
naume	2	kaume	19	n	k
eisu	2	kisu	19	e	k
pale	2	nale	19	p	n
nouvin	2	kouvin	19	n	k
hangho	2	dangho	19	h	d
gale	2	nale	19	g	n
chinah	2	ahinah	19	c	a
johna	2	bohna	19	j	b
sungkon	2	hungkon	18	s	h
sui	2	tui	18	s	t
veipa	2	seipa	18	v	s
reba	2	geba	18	r	g
neba	2	geba	18	n	g
hipeh	2	kipeh	18	h	k
leba	2	geba	18	l	g
hondoh	2	dondoh	18	h	d
behna	2	hehna	18	b	h
aon	2	gon	18	a	g
mouva	2	gouva	18	m	g
mouva	2	kouva	18	m	k
keitah	2	deitah	18	k	d
houte	2	noute	18	h	n
lle	2	ule	18	l	u
bun	2	pun	18	b	p
tung	2	pung	18	t	p
kalupna	2	nalupna	18	k	n
eivei	2	nivei	18	e	n
kidonbut	2	eidonbut	18	k	e
mukhah	2	nukhah	18	m	n
sonin	2	bonin	18	s	b
lun	2	pun	18	l	p
tongin	2	bongin	18	t	b
mupa	2	pupa	18	m	p
nani	2	bani	17	n	b
ehi	2	ihi	17	e	i
bantan	2	pantan	17	b	p
de	2	re	17	d	r
aen	2	ben	17	a	b
ke	2	re	17	k	r
zela	2	bela	17	z	b
ichonsetnau	2	achonsetnau	17	i	a
chengah	2	ahengah	17	c	a
vinte	2	hinte	17	v	h
bun	2	kun	17	b	k
deuva	2	seuva	17	d	s
thengpa	2	chengpa	17	t	c
chao	2	ahao	17	c	a
khodoh	2	thodoh	17	k	t
aoma	2	soma	17	a	s
hungle	2	nungle	17	h	n
nachaten	2	vachaten	17	n	v
vohsa	2	dohsa	17	v	d
phi	2	ihi	17	p	i
thengah	2	ahengah	17	t	a
lun	2	kun	17	l	k
johna	2	dohna	17	j	d
goma	2	soma	17	g	s
ahap	2	thap	16	a	t
himai	2	kimai	16	h	k
sui	2	vui	16	s	v
kotsa	2	gotsa	16	k	g
hadoh	2	nadoh	16	h	n
goiyin	2	koiyin	16	g	k
veh	2	heh	16	v	h
damin	2	jamin	16	d	j
lle	2	ole	16	l	o
cur	2	hur	16	c	h
zai	2	sai	16	z	s
khe	2	ahe	16	k	a
deuva	2	leuva	16	d	l
geh-in	2	seh-in	16	g	s
douho	2	touho	16	d	t
vetset	2	letset	16	v	l
nemtah	2	hemtah	16	n	h
leh-in	2	seh-in	16	l	s
neh-in	2	seh-in	16	n	s
tasa	2	kasa	16	t	k
sabon	2	nabon	16	s	n
mau	2	dau	16	m	d
aoiyin	2	koiyin	16	a	k
jingham	2	dingham	16	j	d
punna	2	tunna	16	p	t
jema	2	sema	16	j	s
iva	2	ava	15	i	a
kouvuva	2	louvuva	15	k	l
vuiyin	2	juiyin	15	v	j
nalahdoh	2	kalahdoh	15	n	k
kaipeh	2	paipeh	15	k	p
aen	2	men	15	a	m
gap	2	jap	15	g	j
cu	2	lu	15	c	l
meho	2	teho	15	m	t
jacha	2	kacha	15	j	k
gakilah	2	nakilah	15	g	n
lekah	2	pekah	15	l	p
zil	2	mil	15	z	m
raphah	2	naphah	15	r	n
migel	2	kigel	15	m	k
thit	2	lhit	15	t	l
pouvuva	2	louvuva	15	p	l
sho	2	pho	15	s	p
kachapateu	2	nachapateu	15	k	n
chetsah	2	ahetsah	15	c	a
eijah	2	hijah	15	e	h
khit	2	lhit	15	k	l
kakitahna	2	nakitahna	15	k	n
sangpeh	2	mangpeh	15	s	m
phetsah	2	ahetsah	15	p	a
kakibol	2	nakibol	15	k	n
galhah	2	nalhah	15	g	n
nijong	2	tijong	15	n	t
tamsah	2	damsah	15	t	d
nangu	2	mangu	15	n	m
kajah-uva	2	najah-uva	15	k	n
kamuva	2	lamuva	14	k	l
saipon	2	vaipon	14	s	v
iezer	2	gezer	14	i	g
phajong	2	chajong	14	p	c
hiloi	2	kiloi	14	h	k
koh	2	voh	14	k	v
phangin	2	lhangin	14	p	l
jouleh	2	louleh	14	j	l
jonge	2	monge	14	j	m
mot	2	pot	14	m	p
kipuilut	2	eipuilut	14	k	e
souvin	2	houvin	14	s	h
haiyin	2	maiyin	14	h	m
longe	2	monge	14	l	m
pipa	2	jipa	14	p	j
kadinga	2	nadinga	14	k	n
janan	2	hanan	14	j	h
eijou	2	mijou	14	e	m
chusoh	2	lhusoh	14	c	l
ochoh	2	achoh	14	o	a
hompa	2	nompa	14	h	n
nouvin	2	houvin	14	n	h
tipa	2	jipa	14	t	j
tadinga	2	nadinga	14	t	n
hangho	2	pangho	14	h	p
kanna	2	hanna	14	k	h
laa	2	maa	13	l	m
calah	2	jalah	13	c	j
heth	2	seth	13	h	s
tidal	2	kidal	13	t	k
iram	2	aram	13	i	a
idip	2	adip	13	i	a
lzhar	2	izhar	13	l	i
pelou	2	nelou	13	p	n
jipan	2	kipan	13	j	k
kakisem	2	nakisem	13	k	n
gap	2	lap	13	g	l
hiuve	2	tiuve	13	h	t
seigot	2	neigot	13	s	n
igalkai	2	agalkai	13	i	a
batna	2	hatna	13	b	h
gena	2	jena	13	g	j
koh	2	hoh	13	k	h
koh	2	noh	13	k	n
kena	2	jena	13	k	j
limdoh	2	simdoh	13	l	s
kaka	2	naka	13	k	n
kakan	2	hakan	13	k	h
imah	2	amah	13	i	a
lekah	2	tekah	13	l	t
-ah	2	hah	13	-	h
zil	2	vil	13	z	v
zai	2	jai	13	z	j
kamelmateu	2	namelmateu	13	k	n
eidei	2	kidei	13	e	k
lhathei	2	phathei	13	l	p
ikichat	2	akichat	13	i	a
sangpeh	2	langpeh	13	s	l
paa	2	maa	13	p	m
khah-in	2	lhah-in	13	k	l
tuiya	2	guiya	13	t	g
naggai	2	haggai	13	n	h
bangkhai	2	jangkhai	13	b	j
sunggil	2	lunggil	13	s	l
mupa	2	nupa	13	m	n
lem	2	vem	13	l	v
beilou	2	deilou	12	b	d
geile	2	neile	12	g	n
geile	2	keile	12	g	k
kave	2	gave	12	k	g
lat	2	kat	12	l	k
jonsuh	2	konsuh	12	j	k
mum	2	num	12	m	n
beitan	2	keitan	12	b	k
solin	2	bolin	12	s	b
ahehna	2	chehna	12	a	c
kolin	2	bolin	12	k	b
de	2	ge	12	d	g
hum	2	num	12	h	n
lhavang	2	chavang	12	l	c
gena	2	tena	12	g	t
ke	2	ge	12	k	g
zela	2	gela	12	z	g
tim	2	aim	12	t	a
ls	2	es	12	l	e
kena	2	tena	12	k	t
lumsa	2	aumsa	12	l	a
natileh	2	katileh	12	n	k
bede	2	mede	12	b	m
nenge	2	penge	12	n	p
nenge	2	henge	12	n	h
deile	2	neile	12	d	n
deile	2	keile	12	d	k
napetai	2	kapetai	12	n	k
geber	2	heber	12	g	h
phavang	2	chavang	12	p	c
laidoh	2	kaidoh	12	l	k
tiel	2	ziel	12	t	z
zil	2	sil	12	z	s
ihuh	2	ahuh	12	i	a
khe	2	phe	12	k	p
sho	2	lho	12	s	l
gouve	2	jouve	12	g	j
aoma	2	homa	12	a	h
choina	2	thoina	12	c	t
na-lhagao	2	ka-lhagao	12	n	k
ujong	2	ajong	12	u	a
natheh	2	katheh	12	n	k
pula	2	bula	12	p	b
kaphoh	2	naphoh	12	k	n
jalou	2	talou	12	j	t
jalou	2	palou	12	j	p
hongu	2	jongu	12	h	j
najai	2	kajai	12	n	k
doubol	2	loubol	12	d	l
ahingho	2	chingho	12	a	c
jah-u	2	tah-u	12	j	t
tetna	2	vetna	12	t	v
kanna	2	tanna	12	k	t
ikikhel	2	akikhel	12	i	a
chonle	2	lhonle	12	c	l
goma	2	homa	12	g	h
tongin	2	dongin	12	t	d
nah-uvin	2	tah-uvin	11	n	t
medan	2	dedan	11	m	d
gapuilut	2	kapuilut	11	g	k
lelon	2	kelon	11	l	k
jahdoh	2	sahdoh	11	j	s
denga	2	tenga	11	d	t
dungu	2	nungu	11	d	n
ahona	2	khona	11	a	k
aen	2	gen	11	a	g
neipi	2	keipi	11	n	k
pelouva	2	helouva	11	p	h
kakimvela	2	nakimvela	11	k	n
vagal	2	kagal	11	v	k
nath	2	kath	11	n	k
kamasanguva	2	namasanguva	11	k	n
shal	2	thal	11	s	t
mot	2	dot	11	m	d
lath	2	kath	11	l	k
bero	2	jero	11	b	j
jacha	2	nacha	11	j	n
napuilut	2	kapuilut	11	n	k
damin	2	samin	11	d	s
hataovin	2	kataovin	11	h	k
mero	2	jero	11	m	j
pa-ngah	2	ka-ngah	11	p	k
hath	2	kath	11	h	k
pelon	2	kelon	11	p	k
zai	2	bai	11	z	b
zab	2	rab	11	z	r
koidoh	2	hoidoh	11	k	h
sho	2	aho	11	s	a
pahdoh	2	sahdoh	11	p	s
manthei	2	santhei	11	m	s
eiman	2	kiman	11	e	k
meipi	2	keipi	11	m	k
dampin	2	tampin	11	d	t
dahdoh	2	sahdoh	11	d	s
khal	2	thal	11	k	t
nijong	2	kijong	11	n	k
seu	2	jeu	11	s	j
hanguva	2	sanguva	11	h	s
lonsah	2	donsah	11	l	d
sonin	2	honin	11	s	h
sonin	2	ponin	11	s	p
nakaiya	2	lakaiya	11	n	l
nangu	2	pangu	11	n	p
siman	2	kiman	11	s	k
miman	2	kiman	11	m	k
nanel	2	janel	11	n	j
doa	2	toa	11	d	t
doa	2	loa	11	d	l
gingho	2	dingho	11	g	d
loidoh	2	hoidoh	11	l	h
joa	2	toa	11	j	t
joa	2	loa	11	j	l
lem	2	kem	11	l	k
valu	2	nalu	10	v	n
mum	2	dum	10	m	d
jahdoh	2	lahdoh	10	j	l
dungu	2	hungu	10	d	h
hadoh	2	sadoh	10	h	s
hadoh	2	kadoh	10	h	k
hum	2	dum	10	h	d
gap	2	dap	10	g	d
gi	2	di	10	g	d
gi	2	ii	10	g	i
thahsah	2	lhahsah	10	t	l
batna	2	matna	10	b	m
thangsa	2	changsa	10	t	c
koh	2	goh	10	k	g
tah-un	2	sah-un	10	t	s
eida	2	kida	10	e	k
eidon	2	kidon	10	e	k
veh	2	teh	10	v	t
souvin	2	bouvin	10	s	b
maiyuvin	2	paiyuvin	10	m	p
maiyuvin	2	laiyuvin	10	m	l
damin	2	tamin	10	d	t
-ah	2	gah	10	-	g
gachea	2	nachea	10	g	n
gachea	2	kachea	10	g	k
tung	2	vung	10	t	v
sedoh	2	ledoh	10	s	l
phahsah	2	lhahsah	10	p	l
moh-in	2	toh-in	10	m	t
pahdoh	2	lahdoh	10	p	l
nalan	2	kalan	10	n	k
jangsom	2	sangsom	10	j	s
deiyah	2	keiyah	10	d	k
sima	2	nima	10	s	n
sima	2	gima	10	s	g
bi	2	di	10	b	d
bi	2	ii	10	b	i
dahdoh	2	lahdoh	10	d	l
eigeldoh	2	kigeldoh	10	e	k
kachihna	2	nachihna	10	k	n
pikhu	2	kikhu	10	p	k
nijong	2	mijong	10	n	m
tida	2	kida	10	t	k
tedoh	2	ledoh	10	t	l
nouvin	2	bouvin	10	n	b
seu	2	reu	10	s	r
meibel	2	leibel	10	m	l
tuiya	2	luiya	10	t	l
lscariot	2	iscariot	10	l	i
geiye	2	teiye	10	g	t
makai	2	nakai	10	m	n
eitundoh	2	kitundoh	10	e	k
menna	2	penna	10	m	p
hikhu	2	kikhu	10	h	k
doa	2	moa	10	d	m
tetna	2	detna	10	t	d
tongin	2	kongin	10	t	k
joa	2	moa	10	j	m
thuh-in	2	lhuh-in	9	t	l
khot	2	phot	9	k	p
eito	2	kito	9	e	k
kajite	2	najite	9	k	n
katiuvin	2	gatiuvin	9	k	g
vedia	2	media	9	v	m
dungu	2	sungu	9	d	s
tohpan	2	sohpan	9	t	s
kaipeh	2	laipeh	9	k	l
honna	2	donna	9	h	d
hadoh	2	gadoh	9	h	g
gaiya	2	naiya	9	g	n
kivetsah	2	eivetsah	9	k	e
ljem	2	ajem	9	l	a
nahinbol	2	kahinbol	9	n	k
vagal	2	nagal	9	v	n
tousoh	2	jousoh	9	t	j
gapuidoh	2	kapuidoh	9	g	k
koh	2	loh	9	k	l
joh-uva	2	doh-uva	9	j	d
gatou	2	natou	9	g	n
nath	2	bath	9	n	b
cu	2	au	9	c	a
juiyun	2	puiyun	9	j	p
ls	2	ps	9	l	p
behna	2	pehna	9	b	p
goiyin	2	hoiyin	9	g	h
hasat	2	gasat	9	h	g
shal	2	phal	9	s	p
lath	2	bath	9	l	b
sonna	2	donna	9	s	d
haiyin	2	gaiyin	9	h	g
haiyin	2	kaiyin	9	h	k
kachedoh	2	nachedoh	9	k	n
houte	2	loute	9	h	l
hath	2	bath	9	h	b
raphah	2	kaphah	9	r	k
ihuh	2	phuh	9	i	p
khe	2	she	9	k	s
pangjong	2	nangjong	9	p	n
sho	2	cho	9	s	c
sedoh	2	hedoh	9	s	h
kalhachate	2	nalhachate	9	k	n
gouve	2	touve	9	g	t
kipen	2	eipen	9	k	e
kipen	2	pipen	9	k	p
aumkhom	2	lumkhom	9	a	l
kachot	2	nachot	9	k	n
songtah-in	2	mongtah-in	9	s	m
veiho	2	beiho	9	v	b
josah	2	sosah	9	j	s
eithin	2	kithin	9	e	k
ahome	2	khome	9	a	k
soh-uva	2	doh-uva	9	s	d
nengin	2	pengin	9	n	p
sima	2	eima	9	s	e
eithangset	2	kithangset	9	e	k
kava	2	nava	9	k	n
kagalteu	2	nagalteu	9	k	n
mithin	2	kithin	9	m	k
khal	2	phal	9	k	p
duh-in	2	suh-in	9	d	s
eilhai	2	kilhai	9	e	k
taiya	2	naiya	9	t	n
gonga	2	longa	9	g	l
gonga	2	bonga	9	g	b
inga	2	onga	9	i	o
nangah	2	pangah	9	n	p
baiya	2	naiya	9	b	n
tedoh	2	hedoh	9	t	h
kaseitan	2	gaseitan	9	k	g
hanguva	2	panguva	9	h	p
nanam	2	kanam	9	n	k
eiboldam	2	kiboldam	9	e	k
teiyui	2	keiyui	9	t	k
dangah	2	pangah	9	d	p
geiye	2	seiye	9	g	s
'themgao	2	athemgao	9	'	a
aoiyin	2	hoiyin	9	a	h
bungin	2	lungin	9	b	l
silo	2	kilo	9	s	k
doa	2	poa	9	d	p
jabola	2	kabola	9	j	k
kaumu	2	naumu	9	k	n
johna	2	tohna	9	j	t
joa	2	poa	9	j	p
paiye	2	naiye	8	p	n
gether	2	jether	8	g	j
ahap	2	lhap	8	a	l
valu	2	kalu	8	v	k
kakomuva	2	nakomuva	8	k	n
ka-upa	2	na-upa	8	k	n
eito	2	mito	8	e	m
lat	2	dat	8	l	d
nanaote	2	kanaote	8	n	k
ikihinso	2	akihinso	8	i	a
gonguvin	2	donguvin	8	g	d
damle	2	gamle	8	d	g
katiuvin	2	natiuvin	8	k	n
jotan	2	lotan	8	j	l
ehi	2	khi	8	e	k
nasilpeh	2	kasilpeh	8	n	k
naging	2	kaging	8	n	k
thiding	2	ahiding	8	t	a
jatah-in	2	matah-in	8	j	m
ahamin	2	thamin	8	a	t
agola	2	ngola	8	a	n
sui	2	nui	8	s	n
doh-a	2	soh-a	8	d	s
hadoh	2	ladoh	8	h	l
kileng	2	hileng	8	k	h
pah-in	2	lah-in	8	p	l
kahoh	2	nahoh	8	k	n
iang	2	gang	8	i	g
gena	2	dena	8	g	d
both	2	ioth	8	b	i
lalte	2	galte	8	l	g
kathilto	2	nathilto	8	k	n
seipan	2	neipan	8	s	n
botan	2	lotan	8	b	l
kena	2	dena	8	k	d
kalengpau	2	nalengpau	8	k	n
dailouvin	2	tailouvin	8	d	t
mot	2	not	8	m	n
mimo	2	oimo	8	m	o
kachuh	2	nachuh	8	k	n
eivet	2	kivet	8	e	k
gob	2	nob	8	g	n
kisanga	2	hisanga	8	k	h
boi	2	toi	8	b	t
gakilah	2	kakilah	8	g	k
juhna	2	huhna	8	j	h
gakouvin	2	kakouvin	8	g	k
lhou	2	khou	8	l	k
pithon	2	kithon	8	p	k
tuhna	2	huhna	8	t	h
lua	2	bua	8	l	b
eh-in	2	ah-in	8	e	a
kaleiset	2	naleiset	8	k	n
eitom	2	kitom	8	e	k
munin	2	kunin	8	m	k
lhalouva	2	phalouva	8	l	p
nalei	2	kalei	8	n	k
nengin	2	kengin	8	n	k
kangong	2	nangong	8	k	n
tut	2	vut	8	t	v
kajou	2	najou	8	k	n
nasang	2	kasang	8	n	k
ogingin	2	agingin	8	o	a
chime	2	ahime	8	c	a
phatman	2	khatman	8	p	k
kalengpitwi	2	nalengpitwi	8	k	n
jauvin	2	lauvin	8	j	l
jalou	2	nalou	8	j	n
vohsa	2	tohsa	8	v	t
nakipana	2	kakipana	8	n	k
phi	2	khi	8	p	k
ket	2	bet	8	k	b
nalon	2	jalon	8	n	j
phongin	2	thongin	8	p	t
hut	2	vut	8	h	v
joh-a	2	soh-a	8	j	s
ihatmo	2	phatmo	8	i	p
gakichoh	2	nakichoh	8	g	n
vansan	2	pansan	8	v	p
iatile	2	katile	8	i	k
hala	2	kala	8	h	k
makai	2	kakai	8	m	k
menna	2	henna	8	m	h
tihoi	2	kihoi	8	t	k
nadan	2	ladan	8	n	l
aang	2	gang	8	a	g
neilhangin	2	meilhangin	8	n	m
katibah	2	natibah	8	k	n
tumin	2	sumin	8	t	s
johna	2	pohna	8	j	p
lhema	2	shema	8	l	s
geile	2	seile	7	g	s
gathal	2	nathal	7	g	n
kakhai	2	nakhai	7	k	n
eilhem	2	kilhem	7	e	k
hangsan	2	mangsan	7	h	m
solmang	2	tolmang	7	s	t
kakipui	2	nakipui	7	k	n
navon	2	kavon	7	n	k
densah	2	lensah	7	d	l
gathah	2	lathah	7	g	l
nahinsei	2	kahinsei	7	n	k
kamuva	2	gamuva	7	k	g
kabolbe	2	nabolbe	7	k	n
ikihoulim	2	akihoulim	7	i	a
denga	2	kenga	7	d	k
lapa	2	mapa	7	l	m
paiyuva	2	kaiyuva	7	p	k
natep	2	katep	7	n	k
vuna	2	suna	7	v	s
kilam	2	hilam	7	k	h
hobab	2	jobab	7	h	j
hiuve	2	piuve	7	h	p
pah-in	2	nah-in	7	p	n
phusa	2	ahusa	7	p	a
katouva	2	natouva	7	k	n
ijoutauve	2	ajoutauve	7	i	a
ilasoh	2	alasoh	7	i	a
kagihsal	2	nagihsal	7	k	n
kadih	2	nadih	7	k	n
keipet	2	neipet	7	k	n
hoiyun	2	koiyun	7	h	k
tolam	2	solam	7	t	s
zela	2	dela	7	z	d
both	2	moth	7	b	m
kapeh-uva	2	napeh-uva	7	k	n
naset	2	kaset	7	n	k
naset	2	vaset	7	n	v
kahan	2	nahan	7	k	n
gakisatpi	2	nakisatpi	7	g	n
kahalvam	2	nahalvam	7	k	n
tosa	2	gosa	7	t	g
donjong	2	honjong	7	d	h
aon	2	non	7	a	n
nasuhmang	2	kasuhmang	7	n	k
zor	2	dor	7	z	d
deile	2	seile	7	d	s
rapha	2	japha	7	r	j
nalhahsah	2	kalhahsah	7	n	k
kamitmua	2	namitmua	7	k	n
ihungti	2	ahungti	7	i	a
tolpa	2	golpa	7	t	g
haiyin	2	naiyin	7	h	n
cur	2	zur	7	c	z
haihel	2	laihel	7	h	l
zai	2	dai	7	z	d
bad	2	ead	7	b	e
hinle	2	kinle	7	h	k
kathemgao	2	nathemgao	7	k	n
neichom	2	deichom	7	n	d
nasuhgam	2	kasuhgam	7	n	k
lhaiye	2	khaiye	7	l	k
na-ngaito	2	ka-ngaito	7	n	k
sahin	2	tahin	7	s	t
kad	2	ead	7	k	e
bun	2	gun	7	b	g
bun	2	hun	7	b	h
tung	2	bung	7	t	b
matte	2	hatte	7	m	h
kalunghem	2	nalunghem	7	k	n
laha	2	jaha	7	l	j
seijou	2	neijou	7	s	n
gimin	2	simin	7	g	s
gimin	2	limin	7	g	l
nakisonna	2	kakisonna	7	n	k
moh-in	2	joh-in	7	m	j
sip	2	lip	7	s	l
nengin	2	dengin	7	n	d
kakisel	2	gakisel	7	k	g
nahatna	2	kahatna	7	n	k
nalhan	2	dalhan	7	n	d
tut	2	gut	7	t	g
minun	2	jinun	7	m	j
kapha	2	japha	7	k	j
phoa	2	choa	7	p	c
khah-in	2	chah-in	7	k	c
goiyuvin	2	loiyuvin	7	g	l
tasa	2	lasa	7	t	l
hungle	2	dungle	7	h	d
kimun	2	dimun	7	k	d
gonga	2	tonga	7	g	t
seu	2	deu	7	s	d
gatouva	2	natouva	7	g	n
haset	2	kaset	7	h	k
haset	2	vaset	7	h	v
chehnau	2	ahehnau	7	c	a
somna	2	tomna	7	s	t
somna	2	nomna	7	s	n
eihetdoh	2	kihetdoh	7	e	k
hut	2	gut	7	h	g
tuiya	2	puiya	7	t	p
kalal	2	nalal	7	k	n
kavai	2	navai	7	k	n
eilam	2	hilam	7	e	h
nulou	2	mulou	7	n	m
chulama	2	khulama	7	c	k
ihatmo	2	ahatmo	7	i	a
hingun	2	gingun	7	h	g
tengtah	2	nengtah	7	t	n
himin	2	simin	7	h	s
himin	2	limin	7	h	l
lun	2	gun	7	l	g
lun	2	hun	7	l	h
ihol	2	thol	7	i	t
jaocha	2	naocha	7	j	n
jema	2	hema	7	j	h
jema	2	nema	7	j	n
kaha	2	jaha	7	k	j
kingailua	2	eingailua	7	k	e
najauve	2	kajauve	7	n	k
lem	2	gem	7	l	g
lem	2	pem	7	l	p
eijol	2	kijol	6	e	k
gamvai	2	lamvai	6	g	l
nataopeh	2	kataopeh	6	n	k
khot	2	chot	6	k	c
eiphah	2	kiphah	6	e	k
gonguvin	2	monguvin	6	g	m
eisemin	2	kisemin	6	e	k
satdoh	2	hatdoh	6	s	h
demsa	2	gemsa	6	d	g
lhei	2	phei	6	l	p
lhei	2	chei	6	l	c
beithei	2	seithei	6	b	s
kahop	2	nahop	6	k	n
thatan	2	khatan	6	t	k
thatan	2	lhatan	6	t	l
honna	2	monna	6	h	m
veipa	2	beipa	6	v	b
vuna	2	puna	6	v	p
vuna	2	tuna	6	v	t
pah-in	2	mah-in	6	p	m
pah-in	2	jah-in	6	p	j
bamoth	2	ramoth	6	b	r
hipeh	2	tipeh	6	h	t
nakidah	2	kakidah	6	n	k
nakhu	2	kakhu	6	n	k
nahinkhou	2	kahinkhou	6	n	k
gena	2	sena	6	g	s
navel	2	kavel	6	n	k
kajatauve	2	najatauve	6	k	n
kakengchot	2	nakengchot	6	k	n
ach	2	ech	6	a	e
mar	2	car	6	m	c
tim	2	mim	6	t	m
cu	2	du	6	c	d
puiyuva	2	juiyuva	6	p	j
behna	2	nehna	6	b	n
neiyinge	2	seiyinge	6	n	s
kena	2	sena	6	k	s
ich	2	ech	6	i	e
hungsa	2	lungsa	6	h	l
naboltai	2	kaboltai	6	n	k
hamchem	2	samchem	6	h	s
gasugam	2	kasugam	6	g	k
talhang	2	galhang	6	t	g
natileh	2	iatileh	6	n	i
ahohsal	2	phohsal	6	a	p
eikhum	2	kikhum	6	e	k
einu	2	minu	6	e	m
phasah	2	ahasah	6	p	a
phasah	2	thasah	6	p	t
zor	2	cor	6	z	c
sonna	2	monna	6	s	m
souvin	2	gouvin	6	s	g
souvin	2	mouvin	6	s	m
tehset	2	dehset	6	t	d
kakan	2	nakan	6	k	n
kimusah	2	eimusah	6	k	e
kagolpa	2	nagolpa	6	k	n
eingaidam	2	kingaidam	6	e	k
tiphah	2	kiphah	6	t	k
napuu	2	kapuu	6	n	k
har	2	car	6	h	c
jarah	2	marah	6	j	m
hinle	2	ginle	6	h	g
luina	2	juina	6	l	j
aholna	2	cholna	6	a	c
vale	2	tale	6	v	t
neko	2	teko	6	n	t
bun	2	yun	6	b	y
tung	2	kung	6	t	k
kaile	2	laile	6	k	l
